Time (rel/ms),Date,Time,Type,No.,Phase,Day,duration,System,Channel,F,Fm,PAR,Y(II),ETR
720212740,2022-03-28T22:00:00Z,1899-12-31T21:04:32Z,FO,1024,stress,5,5,,,6,7,0,-,-
720237900,2022-03-28T22:00:00Z,1899-12-31T21:04:57Z,FO,1025,stress,5,5,AMV,C59,214,678,0,0.684,0.0
720243060,2022-03-28T22:00:00Z,1899-12-31T21:05:03Z,FO,1026,stress,5,5,AMV,C59,88,313,0,0.719,0.0
720248060,2022-03-28T22:00:00Z,1899-12-31T21:05:08Z,FO,1027,stress,5,5,AMV,C59,130,909,0,0.857,0.0
720265600,2022-03-28T22:00:00Z,1899-12-31T21:05:25Z,FO,1028,stress,5,5,AMV,C59,241,913,0,0.736,0.0
720273820,2022-03-28T22:00:00Z,1899-12-31T21:05:33Z,FO,1029,stress,5,5,,,6,12,0,-,-
720289660,2022-03-28T22:00:00Z,1899-12-31T21:05:49Z,FO,1030,stress,5,5,AMV,C60,263,1196,0,0.780,0.0
720294300,2022-03-28T22:00:00Z,1899-12-31T21:05:54Z,FO,1031,stress,5,5,AMV,C60,247,1030,0,0.760,0.0
720300360,2022-03-28T22:00:00Z,1899-12-31T21:06:00Z,FO,1032,stress,5,5,AMV,C60,344,759,0,0.547,0.0
720313940,2022-03-28T22:00:00Z,1899-12-31T21:06:13Z,FO,1033,stress,5,5,AMV,C60,140,631,0,0.778,0.0
720348550,2022-03-28T22:00:00Z,1899-12-31T21:06:48Z,FO,1034,stress,5,5,,,5,7,0,-,-
720354800,2022-03-28T22:00:00Z,1899-12-31T21:06:54Z,FO,1035,stress,5,5,AMV,C61,129,639,0,0.798,0.0
720362700,2022-03-28T22:00:00Z,1899-12-31T21:07:02Z,FO,1036,stress,5,5,AMV,C61,140,370,0,0.622,0.0
720370600,2022-03-28T22:00:00Z,1899-12-31T21:07:10Z,FO,1037,stress,5,5,AMV,C61,47,132,0,0.644,0.0
720393960,2022-03-28T22:00:00Z,1899-12-31T21:07:33Z,FO,1038,stress,5,5,AMV,C61,265,725,0,0.634,0.0
720404580,2022-03-28T22:00:00Z,1899-12-31T21:07:44Z,FO,1039,stress,5,5,,,5,7,0,-,-
720413320,2022-03-28T22:00:00Z,1899-12-31T21:07:53Z,FO,1040,stress,5,5,AMV,C62,212,430,0,0.507,0.0
720420340,2022-03-28T22:00:00Z,1899-12-31T21:08:00Z,FO,1041,stress,5,5,AMV,C62,308,1184,0,0.740,0.0
720427560,2022-03-28T22:00:00Z,1899-12-31T21:08:07Z,FO,1042,stress,5,5,AMV,C62,318,963,0,0.670,0.0
720440960,2022-03-28T22:00:00Z,1899-12-31T21:08:20Z,FO,1043,stress,5,5,AMV,C62,207,585,0,0.646,0.0
720454060,2022-03-28T22:00:00Z,1899-12-31T21:08:34Z,FO,1044,stress,5,5,,,5,9,0,-,-
720463000,2022-03-28T22:00:00Z,1899-12-31T21:08:43Z,FO,1045,stress,5,5,AMV,C63,140,487,0,0.713,0.0
720469440,2022-03-28T22:00:00Z,1899-12-31T21:08:49Z,FO,1046,stress,5,5,AMV,C63,119,752,0,0.842,0.0
720476560,2022-03-28T22:00:00Z,1899-12-31T21:08:56Z,FO,1047,stress,5,5,AMV,C63,189,428,0,0.558,0.0
720492080,2022-03-28T22:00:00Z,1899-12-31T21:09:12Z,FO,1048,stress,5,5,AMV,C63,89,314,0,0.717,0.0
720507160,2022-03-28T22:00:00Z,1899-12-31T21:09:27Z,FO,1049,stress,5,5,,,6,10,0,-,-
720517580,2022-03-28T22:00:00Z,1899-12-31T21:09:37Z,FO,1050,stress,5,5,AMV,C64,213,1029,0,0.793,0.0
720523200,2022-03-28T22:00:00Z,1899-12-31T21:09:43Z,FO,1051,stress,5,5,AMV,C64,273,1034,0,0.736,0.0
720532320,2022-03-28T22:00:00Z,1899-12-31T21:09:52Z,FO,1052,stress,5,5,AMV,C64,140,373,0,0.625,0.0
720548660,2022-03-28T22:00:00Z,1899-12-31T21:10:08Z,FO,1053,stress,5,5,AMV,C64,213,762,0,0.720,0.0
720563200,2022-03-28T22:00:00Z,1899-12-31T21:10:23Z,FO,1054,stress,5,5,,,8,8,0,-,-
720568220,2022-03-28T22:00:00Z,1899-12-31T21:10:28Z,FO,1055,stress,5,5,,,6,10,0,-,-
720585860,2022-03-28T22:00:00Z,1899-12-31T21:10:45Z,FO,1056,stress,5,5,IMP,C01,298,861,0,0.654,0.0
720592500,2022-03-28T22:00:00Z,1899-12-31T21:10:52Z,FO,1057,stress,5,5,IMP,C01,345,1091,0,0.684,0.0
720602680,2022-03-28T22:00:00Z,1899-12-31T21:11:02Z,FO,1058,stress,5,5,IMP,C01,143,514,0,0.722,0.0
720615480,2022-03-28T22:00:00Z,1899-12-31T21:11:15Z,FO,1059,stress,5,5,IMP,C01,268,851,0,0.685,0.0
720626940,2022-03-28T22:00:00Z,1899-12-31T21:11:26Z,FO,1060,stress,5,5,,,8,13,0,-,-
720634420,2022-03-28T22:00:00Z,1899-12-31T21:11:34Z,FO,1061,stress,5,5,IMP,C02,123,428,0,0.713,0.0
720641960,2022-03-28T22:00:00Z,1899-12-31T21:11:41Z,FO,1062,stress,5,5,IMP,C02,83,290,0,0.714,0.0
720648720,2022-03-28T22:00:00Z,1899-12-31T21:11:48Z,FO,1063,stress,5,5,IMP,C02,194,859,0,0.774,0.0
720661580,2022-03-28T22:00:00Z,1899-12-31T21:12:01Z,FO,1064,stress,5,5,IMP,C02,86,494,0,0.826,0.0
720678680,2022-03-28T22:00:00Z,1899-12-31T21:12:18Z,FO,1065,stress,5,5,,,4,8,0,-,-
720684700,2022-03-28T22:00:00Z,1899-12-31T21:12:24Z,FO,1066,stress,5,5,IMP,C03,134,425,0,0.685,0.0
720690960,2022-03-28T22:00:00Z,1899-12-31T21:12:30Z,FO,1067,stress,5,5,IMP,C03,217,612,0,0.645,0.0
720696720,2022-03-28T22:00:00Z,1899-12-31T21:12:36Z,FO,1068,stress,5,5,IMP,C03,283,951,0,0.702,0.0
720704720,2022-03-28T22:00:00Z,1899-12-31T21:12:44Z,FO,1069,stress,5,5,IMP,C03,300,777,0,0.614,0.0
720712360,2022-03-28T22:00:00Z,1899-12-31T21:12:52Z,FO,1070,stress,5,5,,,8,9,0,-,-
720727540,2022-03-28T22:00:00Z,1899-12-31T21:13:07Z,FO,1071,stress,5,5,IMP,C04,301,798,0,0.623,0.0
720734500,2022-03-28T22:00:00Z,1899-12-31T21:13:14Z,FO,1072,stress,5,5,IMP,C04,231,868,0,0.734,0.0
720741340,2022-03-28T22:00:00Z,1899-12-31T21:13:21Z,FO,1073,stress,5,5,IMP,C04,128,453,0,0.717,0.0
720752300,2022-03-28T22:00:00Z,1899-12-31T21:13:32Z,FO,1074,stress,5,5,IMP,C04,359,1175,0,0.694,0.0
720763880,2022-03-28T22:00:00Z,1899-12-31T21:13:43Z,FO,1075,stress,5,5,,,4,8,0,-,-
720772240,2022-03-28T22:00:00Z,1899-12-31T21:13:52Z,FO,1076,stress,5,5,IMP,C05,174,628,0,0.723,0.0
720778280,2022-03-28T22:00:00Z,1899-12-31T21:13:58Z,FO,1077,stress,5,5,IMP,C05,145,501,0,0.711,0.0
720785060,2022-03-28T22:00:00Z,1899-12-31T21:14:05Z,FO,1078,stress,5,5,IMP,C05,176,695,0,0.747,0.0
720799800,2022-03-28T22:00:00Z,1899-12-31T21:14:19Z,FO,1079,stress,5,5,IMP,C05,193,687,0,0.719,0.0
720823980,2022-03-28T22:00:00Z,1899-12-31T21:14:43Z,FO,1080,stress,5,5,IMP,C06,257,864,0,0.703,0.0
720831760,2022-03-28T22:00:00Z,1899-12-31T21:14:51Z,FO,1081,stress,5,5,IMP,C06,207,664,0,0.688,0.0
720837280,2022-03-28T22:00:00Z,1899-12-31T21:14:57Z,FO,1082,stress,5,5,IMP,C06,136,511,0,0.734,0.0
720846760,2022-03-28T22:00:00Z,1899-12-31T21:15:06Z,FO,1083,stress,5,5,IMP,C06,311,700,0,0.556,0.0
720856160,2022-03-28T22:00:00Z,1899-12-31T21:15:16Z,FO,1084,stress,5,5,,,27,71,0,0.620,0.0
720864480,2022-03-28T22:00:00Z,1899-12-31T21:15:24Z,FO,1085,stress,5,5,,,7,10,0,-,-
720872920,2022-03-28T22:00:00Z,1899-12-31T21:15:32Z,FO,1086,stress,5,5,IMP,C07,108,478,0,0.774,0.0
720880820,2022-03-28T22:00:00Z,1899-12-31T21:15:40Z,FO,1087,stress,5,5,IMP,C07,109,370,0,0.705,0.0
720886080,2022-03-28T22:00:00Z,1899-12-31T21:15:46Z,FO,1088,stress,5,5,IMP,C07,212,835,0,0.746,0.0
720898120,2022-03-28T22:00:00Z,1899-12-31T21:15:58Z,FO,1089,stress,5,5,IMP,C07,298,1396,0,0.787,0.0
720907060,2022-03-28T22:00:00Z,1899-12-31T21:16:07Z,FO,1090,stress,5,5,,,7,7,0,-,-
720917040,2022-03-28T22:00:00Z,1899-12-31T21:16:17Z,FO,1091,stress,5,5,IMP,C08,141,468,0,0.699,0.0
720923280,2022-03-28T22:00:00Z,1899-12-31T21:16:23Z,FO,1092,stress,5,5,IMP,C08,115,334,0,0.656,0.0
720930260,2022-03-28T22:00:00Z,1899-12-31T21:16:30Z,FO,1093,stress,5,5,IMP,C08,64,181,0,0.646,0.0
720939760,2022-03-28T22:00:00Z,1899-12-31T21:16:39Z,FO,1094,stress,5,5,IMP,C08,460,1155,0,0.602,0.0
720945560,2022-03-28T22:00:00Z,1899-12-31T21:16:45Z,FO,1095,stress,5,5,,,6,8,0,-,-
720969900,2022-03-28T22:00:00Z,1899-12-31T21:17:09Z,FO,1096,stress,5,5,IMP,C09,135,541,0,0.750,0.0
720977620,2022-03-28T22:00:00Z,1899-12-31T21:17:17Z,FO,1097,stress,5,5,IMP,C09,141,610,0,0.769,0.0
720983620,2022-03-28T22:00:00Z,1899-12-31T21:17:23Z,FO,1098,stress,5,5,IMP,C09,176,548,0,0.679,0.0
720991060,2022-03-28T22:00:00Z,1899-12-31T21:17:31Z,FO,1099,stress,5,5,IMP,C09,173,566,0,0.694,0.0
720999060,2022-03-28T22:00:00Z,1899-12-31T21:17:39Z,FO,1100,stress,5,5,,,5,8,0,-,-
721014780,2022-03-28T22:00:00Z,1899-12-31T21:17:54Z,FO,1101,stress,5,5,IMP,C10,83,304,0,0.727,0.0
721021120,2022-03-28T22:00:00Z,1899-12-31T21:18:01Z,FO,1102,stress,5,5,IMP,C10,169,610,0,0.723,0.0
721028320,2022-03-28T22:00:00Z,1899-12-31T21:18:08Z,FO,1103,stress,5,5,IMP,C10,150,564,0,0.734,0.0
721040740,2022-03-28T22:00:00Z,1899-12-31T21:18:20Z,FO,1104,stress,5,5,IMP,C10,156,506,0,0.692,0.0
721053780,2022-03-28T22:00:00Z,1899-12-31T21:18:33Z,FO,1105,stress,5,5,,,4,8,0,-,-
721062760,2022-03-28T22:00:00Z,1899-12-31T21:18:42Z,FO,1106,stress,5,5,IMP,C11,189,756,0,0.750,0.0
721068280,2022-03-28T22:00:00Z,1899-12-31T21:18:48Z,FO,1107,stress,5,5,IMP,C11,305,1357,0,0.775,0.0
721075320,2022-03-28T22:00:00Z,1899-12-31T21:18:55Z,FO,1108,stress,5,5,IMP,C11,315,1377,0,0.771,0.0
721085680,2022-03-28T22:00:00Z,1899-12-31T21:19:05Z,FO,1109,stress,5,5,IMP,C11,242,861,0,0.719,0.0
721094900,2022-03-28T22:00:00Z,1899-12-31T21:19:14Z,FO,1110,stress,5,5,,,5,11,0,-,-
721104100,2022-03-28T22:00:00Z,1899-12-31T21:19:24Z,FO,1111,stress,5,5,IMP,C12,72,353,0,0.796,0.0
721111320,2022-03-28T22:00:00Z,1899-12-31T21:19:31Z,FO,1112,stress,5,5,IMP,C12,178,700,0,0.746,0.0
721118260,2022-03-28T22:00:00Z,1899-12-31T21:19:38Z,FO,1113,stress,5,5,IMP,C12,201,410,0,0.510,0.0
721126320,2022-03-28T22:00:00Z,1899-12-31T21:19:46Z,FO,1114,stress,5,5,IMP,C12,235,626,0,0.625,0.0
721134550,2022-03-28T22:00:00Z,1899-12-31T21:19:54Z,FO,1115,stress,5,5,,,6,8,0,-,-
721148720,2022-03-28T22:00:00Z,1899-12-31T21:20:08Z,FO,1116,stress,5,5,IMP,C13,308,1137,0,0.729,0.0
721154060,2022-03-28T22:00:00Z,1899-12-31T21:20:14Z,FO,1117,stress,5,5,IMP,C13,293,836,0,0.650,0.0
721162740,2022-03-28T22:00:00Z,1899-12-31T21:20:22Z,FO,1118,stress,5,5,IMP,C13,236,785,0,0.699,0.0
721171420,2022-03-28T22:00:00Z,1899-12-31T21:20:31Z,FO,1119,stress,5,5,IMP,C13,300,465,0,0.355,0.0
721186140,2022-03-28T22:00:00Z,1899-12-31T21:20:46Z,FO,1120,stress,5,5,,,66,66,0,0.000,0.0
721191300,2022-03-28T22:00:00Z,1899-12-31T21:20:51Z,FO,1121,stress,5,5,IMP,C14,200,717,0,0.721,0.0
721197500,2022-03-28T22:00:00Z,1899-12-31T21:20:57Z,FO,1122,stress,5,5,IMP,C14,115,311,0,0.630,0.0
721203400,2022-03-28T22:00:00Z,1899-12-31T21:21:03Z,FO,1123,stress,5,5,IMP,C14,126,662,0,0.810,0.0
721210460,2022-03-28T22:00:00Z,1899-12-31T21:21:10Z,FO,1124,stress,5,5,IMP,C14,195,482,0,0.595,0.0
721218160,2022-03-28T22:00:00Z,1899-12-31T21:21:18Z,FO,1125,stress,5,5,,,6,7,0,-,-
721235620,2022-03-28T22:00:00Z,1899-12-31T21:21:35Z,FO,1126,stress,5,5,IMP,C15,286,994,0,0.712,0.0
721240420,2022-03-28T22:00:00Z,1899-12-31T21:21:40Z,FO,1127,stress,5,5,IMP,C15,226,465,0,0.514,0.0
721246260,2022-03-28T22:00:00Z,1899-12-31T21:21:46Z,FO,1128,stress,5,5,IMP,C15,201,746,0,0.731,0.0
721258640,2022-03-28T22:00:00Z,1899-12-31T21:21:58Z,FO,1129,stress,5,5,IMP,C15,232,773,0,0.700,0.0
721269720,2022-03-28T22:00:00Z,1899-12-31T21:22:09Z,FO,1130,stress,5,5,,,7,12,0,-,-
721275540,2022-03-28T22:00:00Z,1899-12-31T21:22:15Z,FO,1131,stress,5,5,IMP,C16,237,894,0,0.735,0.0
721282060,2022-03-28T22:00:00Z,1899-12-31T21:22:22Z,FO,1132,stress,5,5,IMP,C16,285,1048,0,0.728,0.0
721289560,2022-03-28T22:00:00Z,1899-12-31T21:22:29Z,FO,1133,stress,5,5,IMP,C16,201,803,0,0.750,0.0
721299820,2022-03-28T22:00:00Z,1899-12-31T21:22:39Z,FO,1134,stress,5,5,IMP,C16,155,414,0,0.626,0.0
721307980,2022-03-28T22:00:00Z,1899-12-31T21:22:47Z,FO,1135,stress,5,5,,,5,8,0,-,-
721311660,2022-03-28T22:00:00Z,1899-12-31T21:22:51Z,FO,1136,stress,5,5,,,6,7,0,-,-
721323920,2022-03-28T22:00:00Z,1899-12-31T21:23:03Z,FO,1137,stress,5,5,IMP,C17,208,622,0,0.666,0.0
721329560,2022-03-28T22:00:00Z,1899-12-31T21:23:09Z,FO,1138,stress,5,5,IMP,C17,408,1246,0,0.673,0.0
721336120,2022-03-28T22:00:00Z,1899-12-31T21:23:16Z,FO,1139,stress,5,5,IMP,C17,72,204,0,0.647,0.0
721346740,2022-03-28T22:00:00Z,1899-12-31T21:23:26Z,FO,1140,stress,5,5,IMP,C17,400,1323,0,0.698,0.0
721357100,2022-03-28T22:00:00Z,1899-12-31T21:23:37Z,FO,1141,stress,5,5,,,12,27,0,-,-
721364580,2022-03-28T22:00:00Z,1899-12-31T21:23:44Z,FO,1142,stress,5,5,IMP,C18,302,1336,0,0.774,0.0
721373320,2022-03-28T22:00:00Z,1899-12-31T21:23:53Z,FO,1143,stress,5,5,IMP,C18,228,868,0,0.737,0.0
721381500,2022-03-28T22:00:00Z,1899-12-31T21:24:01Z,FO,1144,stress,5,5,IMP,C18,136,581,0,0.766,0.0
721392240,2022-03-28T22:00:00Z,1899-12-31T21:24:12Z,FO,1145,stress,5,5,IMP,C18,292,892,0,0.673,0.0
721407400,2022-03-28T22:00:00Z,1899-12-31T21:24:27Z,FO,1146,stress,5,5,,,33,73,0,0.548,0.0
721416900,2022-03-28T22:00:00Z,1899-12-31T21:24:36Z,FO,1147,stress,5,5,,,6,10,0,-,-
721423860,2022-03-28T22:00:00Z,1899-12-31T21:24:43Z,FO,1148,stress,5,5,IMP,C19,175,777,0,0.775,0.0
721429220,2022-03-28T22:00:00Z,1899-12-31T21:24:49Z,FO,1149,stress,5,5,IMP,C19,449,1927,0,0.767,0.0
721438140,2022-03-28T22:00:00Z,1899-12-31T21:24:58Z,FO,1150,stress,5,5,IMP,C19,202,487,0,0.585,0.0
721448920,2022-03-28T22:00:00Z,1899-12-31T21:25:08Z,FO,1151,stress,5,5,IMP,C19,224,845,0,0.735,0.0
721460320,2022-03-28T22:00:00Z,1899-12-31T21:25:20Z,FO,1152,stress,5,5,,,5,7,0,-,-
721493560,2022-03-28T22:00:00Z,1899-12-31T21:25:53Z,FO,1153,stress,5,5,IMP,C20,117,443,0,0.736,0.0
721502060,2022-03-28T22:00:00Z,1899-12-31T21:26:02Z,FO,1154,stress,5,5,IMP,C20,145,145,0,0.000,0.0
721515440,2022-03-28T22:00:00Z,1899-12-31T21:26:15Z,FO,1155,stress,5,5,IMP,C20,200,893,0,0.776,0.0
721529680,2022-03-28T22:00:00Z,1899-12-31T21:26:29Z,FO,1156,stress,5,5,IMP,C20,301,1269,0,0.763,0.0
721541900,2022-03-28T22:00:00Z,1899-12-31T21:26:41Z,FO,1157,stress,5,5,,,315,1211,0,0.740,0.0
721556400,2022-03-28T22:00:00Z,1899-12-31T21:26:56Z,FO,1158,stress,5,5,,,6,8,0,-,-
721571300,2022-03-28T22:00:00Z,1899-12-31T21:27:11Z,FO,1159,stress,5,5,IMP,C21,225,885,0,0.746,0.0
721578940,2022-03-28T22:00:00Z,1899-12-31T21:27:18Z,FO,1160,stress,5,5,IMP,C21,193,741,0,0.740,0.0
721590060,2022-03-28T22:00:00Z,1899-12-31T21:27:30Z,FO,1161,stress,5,5,IMP,C21,305,1415,0,0.784,0.0
721597060,2022-03-28T22:00:00Z,1899-12-31T21:27:37Z,FO,1162,stress,5,5,IMP,C21,698,2371,0,0.706,0.0
721609460,2022-03-28T22:00:00Z,1899-12-31T21:27:49Z,FO,1163,stress,5,5,,,5,13,0,-,-
721621840,2022-03-28T22:00:00Z,1899-12-31T21:28:01Z,FO,1164,stress,5,5,IMP,C22,455,1584,0,0.713,0.0
721627880,2022-03-28T22:00:00Z,1899-12-31T21:28:07Z,FO,1165,stress,5,5,IMP,C22,340,926,0,0.633,0.0
721640820,2022-03-28T22:00:00Z,1899-12-31T21:28:20Z,FO,1166,stress,5,5,IMP,C22,276,1686,0,0.836,0.0
721647320,2022-03-28T22:00:00Z,1899-12-31T21:28:27Z,FO,1167,stress,5,5,IMP,C22,323,1051,0,0.693,0.0
721659700,2022-03-28T22:00:00Z,1899-12-31T21:28:39Z,FO,1168,stress,5,5,,,7,10,0,-,-
721691840,2022-03-28T22:00:00Z,1899-12-31T21:29:11Z,FO,1169,stress,5,5,IMP,C23,245,776,0,0.684,0.0
721697220,2022-03-28T22:00:00Z,1899-12-31T21:29:17Z,FO,1170,stress,5,5,IMP,C23,355,947,0,0.625,0.0
721704780,2022-03-28T22:00:00Z,1899-12-31T21:29:24Z,FO,1171,stress,5,5,IMP,C23,240,698,0,0.656,0.0
721714100,2022-03-28T22:00:00Z,1899-12-31T21:29:34Z,FO,1172,stress,5,5,IMP,C23,203,785,0,0.741,0.0
721724550,2022-03-28T22:00:00Z,1899-12-31T21:29:44Z,FO,1173,stress,5,5,,,4,8,0,-,-
721739220,2022-03-28T22:00:00Z,1899-12-31T21:29:59Z,FO,1174,stress,5,5,IMP,C24,128,470,0,0.728,0.0
721748800,2022-03-28T22:00:00Z,1899-12-31T21:30:08Z,FO,1175,stress,5,5,IMP,C24,45,193,0,0.767,0.0
721756660,2022-03-28T22:00:00Z,1899-12-31T21:30:16Z,FO,1176,stress,5,5,IMP,C24,120,409,0,0.707,0.0
721765000,2022-03-28T22:00:00Z,1899-12-31T21:30:25Z,FO,1177,stress,5,5,IMP,C24,646,2621,0,0.754,0.0
721775780,2022-03-28T22:00:00Z,1899-12-31T21:30:35Z,FO,1178,stress,5,5,,,4,7,0,-,-
721789680,2022-03-28T22:00:00Z,1899-12-31T21:30:49Z,FO,1179,stress,5,5,IMP,C25,225,888,0,0.747,0.0
721795060,2022-03-28T22:00:00Z,1899-12-31T21:30:55Z,FO,1180,stress,5,5,IMP,C25,265,918,0,0.711,0.0
721801980,2022-03-28T22:00:00Z,1899-12-31T21:31:01Z,FO,1181,stress,5,5,IMP,C25,286,1206,0,0.763,0.0
721809580,2022-03-28T22:00:00Z,1899-12-31T21:31:09Z,FO,1182,stress,5,5,IMP,C25,226,905,0,0.750,0.0
721818680,2022-03-28T22:00:00Z,1899-12-31T21:31:18Z,FO,1183,stress,5,5,,,6,7,0,-,-
721826980,2022-03-28T22:00:00Z,1899-12-31T21:31:26Z,FO,1184,stress,5,5,IMP,C26,203,744,0,0.727,0.0
721834060,2022-03-28T22:00:00Z,1899-12-31T21:31:34Z,FO,1185,stress,5,5,IMP,C26,224,931,0,0.759,0.0
721840500,2022-03-28T22:00:00Z,1899-12-31T21:31:40Z,FO,1186,stress,5,5,IMP,C26,168,518,0,0.676,0.0
721849820,2022-03-28T22:00:00Z,1899-12-31T21:31:49Z,FO,1187,stress,5,5,IMP,C26,162,561,0,0.711,0.0
721868780,2022-03-28T22:00:00Z,1899-12-31T21:32:08Z,FO,1188,stress,5,5,IMP,C27,229,1005,0,0.772,0.0
721877740,2022-03-28T22:00:00Z,1899-12-31T21:32:17Z,FO,1189,stress,5,5,IMP,C27,225,868,0,0.741,0.0
721885500,2022-03-28T22:00:00Z,1899-12-31T21:32:25Z,FO,1190,stress,5,5,IMP,C27,170,834,0,0.796,0.0
721896340,2022-03-28T22:00:00Z,1899-12-31T21:32:36Z,FO,1191,stress,5,5,IMP,C27,150,493,0,0.696,0.0
721905000,2022-03-28T22:00:00Z,1899-12-31T21:32:45Z,FO,1192,stress,5,5,,,5,7,0,-,-
721915100,2022-03-28T22:00:00Z,1899-12-31T21:32:55Z,FO,1193,stress,5,5,IMP,C28,212,853,0,0.751,0.0
721921980,2022-03-28T22:00:00Z,1899-12-31T21:33:01Z,FO,1194,stress,5,5,IMP,C28,134,845,0,0.841,0.0
721930960,2022-03-28T22:00:00Z,1899-12-31T21:33:10Z,FO,1195,stress,5,5,IMP,C28,61,184,0,0.668,0.0
721941620,2022-03-28T22:00:00Z,1899-12-31T21:33:21Z,FO,1196,stress,5,5,IMP,C28,91,377,0,0.759,0.0
721951620,2022-03-28T22:00:00Z,1899-12-31T21:33:31Z,FO,1197,stress,5,5,,,4,7,0,-,-
721964800,2022-03-28T22:00:00Z,1899-12-31T21:33:44Z,FO,1198,stress,5,5,IMP,C29,170,534,0,0.682,0.0
721971780,2022-03-28T22:00:00Z,1899-12-31T21:33:51Z,FO,1199,stress,5,5,IMP,C29,169,741,0,0.772,0.0
721978720,2022-03-28T22:00:00Z,1899-12-31T21:33:58Z,FO,1200,stress,5,5,IMP,C29,259,1023,0,0.747,0.0
721985420,2022-03-28T22:00:00Z,1899-12-31T21:34:05Z,FO,1201,stress,5,5,IMP,C29,268,821,0,0.674,0.0
722001260,2022-03-28T22:00:00Z,1899-12-31T21:34:21Z,FO,1202,stress,5,5,,,5,5,0,-,-
722013040,2022-03-28T22:00:00Z,1899-12-31T21:34:33Z,FO,1203,stress,5,5,IMP,C30,179,681,0,0.737,0.0
722020740,2022-03-28T22:00:00Z,1899-12-31T21:34:40Z,FO,1204,stress,5,5,IMP,C30,121,796,0,0.848,0.0
722026840,2022-03-28T22:00:00Z,1899-12-31T21:34:46Z,FO,1205,stress,5,5,IMP,C30,286,1791,0,0.840,0.0
722039840,2022-03-28T22:00:00Z,1899-12-31T21:34:59Z,FO,1206,stress,5,5,IMP,C30,282,858,0,0.671,0.0
722052960,2022-03-28T22:00:00Z,1899-12-31T21:35:12Z,FO,1207,stress,5,5,,,6,9,0,-,-
722057920,2022-03-28T22:00:00Z,1899-12-31T21:35:17Z,FO,1208,stress,5,5,IMP,C31,220,871,0,0.747,0.0
722062560,2022-03-28T22:00:00Z,1899-12-31T21:35:22Z,FO,1209,stress,5,5,IMP,C31,207,681,0,0.696,0.0
722070060,2022-03-28T22:00:00Z,1899-12-31T21:35:30Z,FO,1210,stress,5,5,IMP,C31,169,754,0,0.776,0.0
722077140,2022-03-28T22:00:00Z,1899-12-31T21:35:37Z,FO,1211,stress,5,5,IMP,C31,219,313,0,0.300,0.0
722086640,2022-03-28T22:00:00Z,1899-12-31T21:35:46Z,FO,1212,stress,5,5,,,6,7,0,-,-
722096540,2022-03-28T22:00:00Z,1899-12-31T21:35:56Z,FO,1213,stress,5,5,IMP,C32,192,636,0,0.698,0.0
722105660,2022-03-28T22:00:00Z,1899-12-31T21:36:05Z,FO,1214,stress,5,5,IMP,C32,166,762,0,0.782,0.0
722114460,2022-03-28T22:00:00Z,1899-12-31T21:36:14Z,FO,1215,stress,5,5,IMP,C32,204,958,0,0.787,0.0
722121800,2022-03-28T22:00:00Z,1899-12-31T21:36:21Z,FO,1216,stress,5,5,IMP,C32,277,486,0,0.430,0.0
722134140,2022-03-28T22:00:00Z,1899-12-31T21:36:34Z,FO,1217,stress,5,5,,,5,6,0,-,-
722137540,2022-03-28T22:00:00Z,1899-12-31T21:36:37Z,FO,1218,stress,5,5,,,5,7,0,-,-
722151420,2022-03-28T22:00:00Z,1899-12-31T21:36:51Z,FO,1219,stress,5,5,IMP,C33,298,1177,0,0.747,0.0
722157560,2022-03-28T22:00:00Z,1899-12-31T21:36:57Z,FO,1220,stress,5,5,IMP,C33,215,511,0,0.579,0.0
722164680,2022-03-28T22:00:00Z,1899-12-31T21:37:04Z,FO,1221,stress,5,5,IMP,C33,75,338,0,0.778,0.0
722176840,2022-03-28T22:00:00Z,1899-12-31T21:37:16Z,FO,1222,stress,5,5,IMP,C33,204,619,0,0.670,0.0
722186440,2022-03-28T22:00:00Z,1899-12-31T21:37:26Z,FO,1223,stress,5,5,,,7,8,0,-,-
722196140,2022-03-28T22:00:00Z,1899-12-31T21:37:36Z,FO,1224,stress,5,5,IMP,C34,181,662,0,0.727,0.0
722202060,2022-03-28T22:00:00Z,1899-12-31T21:37:42Z,FO,1225,stress,5,5,IMP,C34,393,1346,0,0.708,0.0
722208740,2022-03-28T22:00:00Z,1899-12-31T21:37:48Z,FO,1226,stress,5,5,IMP,C34,270,735,0,0.633,0.0
722216100,2022-03-28T22:00:00Z,1899-12-31T21:37:56Z,FO,1227,stress,5,5,IMP,C34,386,1478,0,0.739,0.0
722225180,2022-03-28T22:00:00Z,1899-12-31T21:38:05Z,FO,1228,stress,5,5,,,6,11,0,-,-
722235500,2022-03-28T22:00:00Z,1899-12-31T21:38:15Z,FO,1229,stress,5,5,IMP,C35,207,836,0,0.752,0.0
722241460,2022-03-28T22:00:00Z,1899-12-31T21:38:21Z,FO,1230,stress,5,5,IMP,C35,146,477,0,0.694,0.0
722247340,2022-03-28T22:00:00Z,1899-12-31T21:38:27Z,FO,1231,stress,5,5,IMP,C35,191,708,0,0.730,0.0
722259440,2022-03-28T22:00:00Z,1899-12-31T21:38:39Z,FO,1232,stress,5,5,IMP,C35,190,668,0,0.716,0.0
722269680,2022-03-28T22:00:00Z,1899-12-31T21:38:49Z,FO,1233,stress,5,5,,,10,19,0,-,-
