"","Time..rel.ms.","Date","Time","Type","No.","Phase","Day","duration","System","Channel","F","Fm","PAR","Y.II.","ETR"
"1510",980784660,"2022-04-15T22:00:00Z","1899-12-31T21:09:08Z","FO",3951,"recovery",10,23,"IMP","C52",59,154,"-","0.617","-"
"1511",980790400,"2022-04-15T22:00:00Z","1899-12-31T21:09:14Z","FO",3952,"recovery",10,23,"IMP","C52",92,367,"-","0.749","-"
"1512",980799220,"2022-04-15T22:00:00Z","1899-12-31T21:09:23Z","FO",3953,"recovery_scraped",10,23,"IMP","C52",118,372,"-","0.683","-"
"1513",980813060,"2022-04-15T22:00:00Z","1899-12-31T21:09:37Z","FO",3955,"recovery",10,23,"IMP","C53",168,523,"-","0.679","-"
"1514",980820740,"2022-04-15T22:00:00Z","1899-12-31T21:09:44Z","FO",3956,"recovery",10,23,"IMP","C53",87,280,"-","0.689","-"
"1515",980828550,"2022-04-15T22:00:00Z","1899-12-31T21:09:52Z","FO",3957,"recovery",10,23,"IMP","C53",118,356,"-","0.669","-"
"1516",980834280,"2022-04-15T22:00:00Z","1899-12-31T21:09:58Z","FO",3958,"recovery",10,23,"IMP","C53",142,326,"-","0.564","-"
"1517",980845160,"2022-04-15T22:00:00Z","1899-12-31T21:10:09Z","FO",3959,"recovery_scraped",10,23,"IMP","C53",170,632,"-","0.731","-"
"1518",980859600,"2022-04-15T22:00:00Z","1899-12-31T21:10:23Z","FO",3961,"recovery",10,23,"IMP","C54",76,319,"-","0.762","-"
"1519",980865580,"2022-04-15T22:00:00Z","1899-12-31T21:10:29Z","FO",3962,"recovery",10,23,"IMP","C54",138,243,"-","0.432","-"
"1520",980874300,"2022-04-15T22:00:00Z","1899-12-31T21:10:38Z","FO",3963,"recovery",10,23,"IMP","C54",84,283,"-","0.703","-"
"1521",980880300,"2022-04-15T22:00:00Z","1899-12-31T21:10:44Z","FO",3964,"recovery",10,23,"IMP","C54",143,399,"-","0.642","-"
"1522",980895440,"2022-04-15T22:00:00Z","1899-12-31T21:10:59Z","FO",3965,"recovery_scraped",10,23,"IMP","C54",268,617,"-","0.566","-"
"1523",980908500,"2022-04-15T22:00:00Z","1899-12-31T21:11:12Z","FO",3967,"recovery",10,23,"IMP","C55",128,558,"-","0.771","-"
"1524",980914760,"2022-04-15T22:00:00Z","1899-12-31T21:11:18Z","FO",3968,"recovery",10,23,"IMP","C55",332,1249,"-","0.734","-"
"1525",980923160,"2022-04-15T22:00:00Z","1899-12-31T21:11:27Z","FO",3969,"recovery",10,23,"IMP","C55",124,529,"-","0.766","-"
"1526",980928550,"2022-04-15T22:00:00Z","1899-12-31T21:11:32Z","FO",3970,"recovery",10,23,"IMP","C55",117,427,"-","0.726","-"
"1527",980937550,"2022-04-15T22:00:00Z","1899-12-31T21:11:41Z","FO",3971,"recovery_scraped",10,23,"IMP","C55",132,390,"-","0.662","-"
"1528",980954160,"2022-04-15T22:00:00Z","1899-12-31T21:11:58Z","FO",3973,"recovery",10,23,"IMP","C57",101,428,"-","0.764","-"
"1529",980962060,"2022-04-15T22:00:00Z","1899-12-31T21:12:06Z","FO",3974,"recovery",10,23,"IMP","C57",114,234,"-","0.513","-"
"1530",980970960,"2022-04-15T22:00:00Z","1899-12-31T21:12:14Z","FO",3975,"recovery",10,23,"IMP","C57",50,242,"-","0.793","-"
"1531",980979720,"2022-04-15T22:00:00Z","1899-12-31T21:12:23Z","FO",3976,"recovery",10,23,"IMP","C57",108,344,"-","0.686","-"
"1532",980989280,"2022-04-15T22:00:00Z","1899-12-31T21:12:33Z","FO",3977,"recovery_scraped",10,23,"IMP","C57",110,233,"-","0.528","-"
"1533",981002640,"2022-04-15T22:00:00Z","1899-12-31T21:12:46Z","FO",3979,"recovery",10,23,"IMP","C58",101,320,"-","0.684","-"
"1534",981008720,"2022-04-15T22:00:00Z","1899-12-31T21:12:52Z","FO",3980,"recovery",10,23,"IMP","C58",74,178,"-","0.584","-"
"1535",981016640,"2022-04-15T22:00:00Z","1899-12-31T21:13:00Z","FO",3981,"recovery",10,23,"IMP","C58",128,480,"-","0.733","-"
"1536",981022780,"2022-04-15T22:00:00Z","1899-12-31T21:13:06Z","FO",3982,"recovery",10,23,"IMP","C58",133,254,"-","0.476","-"
"1537",981031380,"2022-04-15T22:00:00Z","1899-12-31T21:13:15Z","FO",3983,"recovery_scraped",10,23,"IMP","C58",138,681,"-","0.797","-"
"1538",981053400,"2022-04-15T22:00:00Z","1899-12-31T21:13:37Z","FO",3985,"recovery",10,23,"IMP","C60",279,732,"-","0.619","-"
"1539",981061580,"2022-04-15T22:00:00Z","1899-12-31T21:13:45Z","FO",3986,"recovery",10,23,"IMP","C60",43,121,"-","0.645","-"
"1540",981069100,"2022-04-15T22:00:00Z","1899-12-31T21:13:53Z","FO",3987,"recovery",10,23,"IMP","C60",58,146,"-","0.603","-"
"1541",981074600,"2022-04-15T22:00:00Z","1899-12-31T21:13:58Z","FO",3988,"recovery",10,23,"IMP","C60",149,479,"-","0.689","-"
"1542",981082280,"2022-04-15T22:00:00Z","1899-12-31T21:14:06Z","FO",3989,"recovery_scraped",10,23,"IMP","C60",218,930,"-","0.766","-"
"1543",981097940,"2022-04-15T22:00:00Z","1899-12-31T21:14:21Z","FO",3991,"recovery",10,23,"IMP","C64",62,359,"-","0.827","-"
"1544",981105320,"2022-04-15T22:00:00Z","1899-12-31T21:14:29Z","FO",3992,"recovery",10,23,"IMP","C64",132,533,"-","0.752","-"
"1545",981113980,"2022-04-15T22:00:00Z","1899-12-31T21:14:37Z","FO",3993,"recovery",10,23,"IMP","C64",173,721,"-","0.760","-"
"1546",981119050,"2022-04-15T22:00:00Z","1899-12-31T21:14:43Z","FO",3994,"recovery",10,23,"IMP","C64",96,314,"-","0.694","-"
"1547",981131320,"2022-04-15T22:00:00Z","1899-12-31T21:14:55Z","FO",3995,"recovery_scraped",10,23,"IMP","C64",138,624,"-","0.779","-"
"1548",1325946700,"2022-04-19T22:00:00Z","1899-12-31T21:01:50Z","FO",4172,"recovery",14,27,"IMP","C01",91,688,"-","0.868","-"
"1549",1325952840,"2022-04-19T22:00:00Z","1899-12-31T21:01:56Z","FO",4173,"recovery",14,27,"IMP","C01",173,509,"-","0.660","-"
"1550",1325961100,"2022-04-19T22:00:00Z","1899-12-31T21:02:05Z","FO",4174,"recovery",14,27,"IMP","C01",55,265,"-","0.792","-"
"1551",1325966200,"2022-04-19T22:00:00Z","1899-12-31T21:02:10Z","FO",4175,"recovery",14,27,"IMP","C01",241,1150,"-","0.790","-"
"1552",1325976940,"2022-04-19T22:00:00Z","1899-12-31T21:02:20Z","FO",4176,"recovery_scraped",14,27,"IMP","C01",254,889,"-","0.714","-"
"1553",1325989380,"2022-04-19T22:00:00Z","1899-12-31T21:02:33Z","FO",4178,"recovery",14,27,"IMP","C02",131,631,"-","0.792","-"
"1554",1325994300,"2022-04-19T22:00:00Z","1899-12-31T21:02:38Z","FO",4179,"recovery",14,27,"IMP","C02",112,112,"-","0.000","-"
"1555",1326000560,"2022-04-19T22:00:00Z","1899-12-31T21:02:44Z","FO",4180,"recovery",14,27,"IMP","C02",132,229,"-","0.424","-"
"1556",1326009080,"2022-04-19T22:00:00Z","1899-12-31T21:02:53Z","FO",4181,"recovery",14,27,"IMP","C02",167,756,"-","0.779","-"
"1557",1326015050,"2022-04-19T22:00:00Z","1899-12-31T21:02:59Z","FO",4182,"recovery_scraped",14,27,"IMP","C02",173,686,"-","0.748","-"
"1558",1326024550,"2022-04-19T22:00:00Z","1899-12-31T21:03:08Z","FO",4183,"recovery",14,27,"IMP","C03",338,1050,"-","0.678","-"
"1559",1326032880,"2022-04-19T22:00:00Z","1899-12-31T21:03:16Z","FO",4184,"recovery",14,27,"IMP","C03",3,6,"-","-","-"
"1560",1326044360,"2022-04-19T22:00:00Z","1899-12-31T21:03:28Z","FO",4185,"recovery",14,27,"IMP","C03",212,372,"-","0.430","-"
"1561",1326051050,"2022-04-19T22:00:00Z","1899-12-31T21:03:35Z","FO",4186,"recovery",14,27,"IMP","C03",82,232,"-","0.647","-"
"1562",1326059180,"2022-04-19T22:00:00Z","1899-12-31T21:03:43Z","FO",4187,"recovery_scraped",14,27,"IMP","C03",97,552,"-","0.824","-"
"1563",1326065100,"2022-04-19T22:00:00Z","1899-12-31T21:03:49Z","FO",4188,"recovery",14,27,"IMP","C04",296,1603,"-","0.815","-"
"1564",1326075060,"2022-04-19T22:00:00Z","1899-12-31T21:03:59Z","FO",4189,"recovery",14,27,"IMP","C04",196,541,"-","0.638","-"
"1565",1326081380,"2022-04-19T22:00:00Z","1899-12-31T21:04:05Z","FO",4190,"recovery",14,27,"IMP","C04",27,52,"-","0.481","-"
"1566",1326099460,"2022-04-19T22:00:00Z","1899-12-31T21:04:23Z","FO",4192,"recovery",14,27,"IMP","C04",145,461,"-","0.685","-"
"1567",1326107880,"2022-04-19T22:00:00Z","1899-12-31T21:04:31Z","FO",4193,"recovery_scraped",14,27,"IMP","C04",70,315,"-","0.778","-"
"1568",1326119660,"2022-04-19T22:00:00Z","1899-12-31T21:04:43Z","FO",4195,"recovery",14,27,"IMP","C09",112,216,"-","0.481","-"
"1569",1326125500,"2022-04-19T22:00:00Z","1899-12-31T21:04:49Z","FO",4196,"recovery",14,27,"IMP","C09",299,1061,"-","0.718","-"
"1570",1326134680,"2022-04-19T22:00:00Z","1899-12-31T21:04:58Z","FO",4197,"recovery",14,27,"IMP","C09",169,780,"-","0.783","-"
"1571",1326148620,"2022-04-19T22:00:00Z","1899-12-31T21:05:12Z","FO",4198,"recovery",14,27,"IMP","C09",108,349,"-","0.691","-"
"1572",1326157260,"2022-04-19T22:00:00Z","1899-12-31T21:05:21Z","FO",4199,"recovery_scraped",14,27,"IMP","C09",43,43,"-","-","-"
"1573",1326163720,"2022-04-19T22:00:00Z","1899-12-31T21:05:27Z","FO",4200,"recovery",14,27,"IMP","C12",227,845,"-","0.731","-"
"1574",1326169440,"2022-04-19T22:00:00Z","1899-12-31T21:05:33Z","FO",4201,"recovery",14,27,"IMP","C12",324,1280,"-","0.747","-"
"1575",1326178080,"2022-04-19T22:00:00Z","1899-12-31T21:05:42Z","FO",4202,"recovery",14,27,"IMP","C12",89,203,"-","0.562","-"
"1576",1326183220,"2022-04-19T22:00:00Z","1899-12-31T21:05:47Z","FO",4203,"recovery",14,27,"IMP","C12",111,501,"-","0.778","-"
"1577",1326193920,"2022-04-19T22:00:00Z","1899-12-31T21:05:57Z","FO",4204,"recovery_scraped",14,27,"IMP","C12",186,697,"-","0.733","-"
"1578",1326208780,"2022-04-19T22:00:00Z","1899-12-31T21:06:12Z","FO",4206,"recovery",14,27,"IMP","C14",146,714,"-","0.796","-"
"1579",1326214960,"2022-04-19T22:00:00Z","1899-12-31T21:06:18Z","FO",4207,"recovery",14,27,"IMP","C14",143,196,"-","0.270","-"
"1580",1326222660,"2022-04-19T22:00:00Z","1899-12-31T21:06:26Z","FO",4208,"recovery",14,27,"IMP","C14",96,611,"-","0.843","-"
"1581",1326228940,"2022-04-19T22:00:00Z","1899-12-31T21:06:32Z","FO",4209,"recovery",14,27,"IMP","C14",124,626,"-","0.802","-"
"1582",1326240400,"2022-04-19T22:00:00Z","1899-12-31T21:06:44Z","FO",4210,"recovery_scraped",14,27,"IMP","C14",269,1167,"-","0.769","-"
"1583",1326258980,"2022-04-19T22:00:00Z","1899-12-31T21:07:02Z","FO",4212,"recovery",14,27,"IMP","C16",241,727,"-","0.669","-"
"1584",1326263820,"2022-04-19T22:00:00Z","1899-12-31T21:07:07Z","FO",4213,"recovery",14,27,"IMP","C16",430,1981,"-","0.783","-"
"1585",1326272840,"2022-04-19T22:00:00Z","1899-12-31T21:07:16Z","FO",4214,"recovery",14,27,"IMP","C16",168,1001,"-","0.832","-"
"1586",1326277050,"2022-04-19T22:00:00Z","1899-12-31T21:07:21Z","FO",4215,"recovery",14,27,"IMP","C16",268,1121,"-","0.761","-"
"1587",1326286340,"2022-04-19T22:00:00Z","1899-12-31T21:07:30Z","FO",4216,"recovery_scraped",14,27,"IMP","C16",120,380,"-","0.684","-"
"1588",1326304700,"2022-04-19T22:00:00Z","1899-12-31T21:07:48Z","FO",4218,"recovery",14,27,"IMP","C18",165,593,"-","0.722","-"
"1589",1326310280,"2022-04-19T22:00:00Z","1899-12-31T21:07:54Z","FO",4219,"recovery",14,27,"IMP","C18",249,830,"-","0.700","-"
"1590",1326320050,"2022-04-19T22:00:00Z","1899-12-31T21:08:04Z","FO",4220,"recovery",14,27,"IMP","C18",139,328,"-","0.576","-"
"1591",1326325580,"2022-04-19T22:00:00Z","1899-12-31T21:08:09Z","FO",4221,"recovery",14,27,"IMP","C18",155,590,"-","0.737","-"
"1592",1326335720,"2022-04-19T22:00:00Z","1899-12-31T21:08:19Z","FO",4222,"recovery_scraped",14,27,"IMP","C18",289,1344,"-","0.785","-"
"1593",1326360600,"2022-04-19T22:00:00Z","1899-12-31T21:08:44Z","FO",4225,"recovery",14,27,"IMP","C19",293,1086,"-","0.730","-"
"1594",1326366680,"2022-04-19T22:00:00Z","1899-12-31T21:08:50Z","FO",4226,"recovery",14,27,"IMP","C19",143,405,"-","0.647","-"
"1595",1326374300,"2022-04-19T22:00:00Z","1899-12-31T21:08:58Z","FO",4227,"recovery",14,27,"IMP","C19",145,263,"-","0.449","-"
"1596",1326380460,"2022-04-19T22:00:00Z","1899-12-31T21:09:04Z","FO",4228,"recovery",14,27,"IMP","C19",385,1190,"-","0.676","-"
"1597",1326390880,"2022-04-19T22:00:00Z","1899-12-31T21:09:14Z","FO",4229,"recovery_scraped",14,27,"IMP","C19",194,682,"-","0.716","-"
"1598",1326418120,"2022-04-19T22:00:00Z","1899-12-31T21:09:42Z","FO",4231,"recovery",14,27,"IMP","C20",350,1172,"-","0.701","-"
"1599",1326424600,"2022-04-19T22:00:00Z","1899-12-31T21:09:48Z","FO",4232,"recovery",14,27,"IMP","C20",111,365,"-","0.696","-"
"1600",1326432280,"2022-04-19T22:00:00Z","1899-12-31T21:09:56Z","FO",4233,"recovery",14,27,"IMP","C20",155,510,"-","0.696","-"
"1601",1326439160,"2022-04-19T22:00:00Z","1899-12-31T21:10:03Z","FO",4234,"recovery",14,27,"IMP","C20",305,742,"-","0.589","-"
"1602",1326457220,"2022-04-19T22:00:00Z","1899-12-31T21:10:21Z","FO",4235,"recovery_scraped",14,27,"IMP","C20",463,1289,"-","0.641","-"
"1603",1326495340,"2022-04-19T22:00:00Z","1899-12-31T21:10:59Z","FO",4237,"recovery",14,27,"IMP","C22",148,543,"-","0.727","-"
"1604",1326508380,"2022-04-19T22:00:00Z","1899-12-31T21:11:12Z","FO",4238,"recovery",14,27,"IMP","C22",144,460,"-","0.687","-"
"1605",1326514340,"2022-04-19T22:00:00Z","1899-12-31T21:11:18Z","FO",4239,"recovery",14,27,"IMP","C22",103,408,"-","0.748","-"
"1606",1326519060,"2022-04-19T22:00:00Z","1899-12-31T21:11:23Z","FO",4240,"recovery",14,27,"IMP","C22",190,1020,"-","0.814","-"
"1607",1326529980,"2022-04-19T22:00:00Z","1899-12-31T21:11:33Z","FO",4241,"recovery_scraped",14,27,"IMP","C22",270,753,"-","0.641","-"
"1608",1326547940,"2022-04-19T22:00:00Z","1899-12-31T21:11:51Z","FO",4243,"recovery",14,27,"IMP","C27",123,1189,"-","0.897","-"
"1609",1326556360,"2022-04-19T22:00:00Z","1899-12-31T21:12:00Z","FO",4244,"recovery",14,27,"IMP","C27",147,588,"-","0.750","-"
"1610",1326564780,"2022-04-19T22:00:00Z","1899-12-31T21:12:08Z","FO",4245,"recovery",14,27,"IMP","C27",87,349,"-","0.751","-"
"1611",1326571460,"2022-04-19T22:00:00Z","1899-12-31T21:12:15Z","FO",4246,"recovery",14,27,"IMP","C27",327,1097,"-","0.702","-"
"1612",1326580620,"2022-04-19T22:00:00Z","1899-12-31T21:12:24Z","FO",4247,"recovery_scraped",14,27,"IMP","C27",163,612,"-","0.734","-"
"1613",1326609120,"2022-04-19T22:00:00Z","1899-12-31T21:12:53Z","FO",4248,"recovery",14,27,"IMP","C29",371,574,"-","0.354","-"
"1614",1326616860,"2022-04-19T22:00:00Z","1899-12-31T21:13:00Z","FO",4249,"recovery",14,27,"IMP","C29",68,134,"-","0.493","-"
"1615",1326623050,"2022-04-19T22:00:00Z","1899-12-31T21:13:07Z","FO",4250,"recovery",14,27,"IMP","C29",167,1326,"-","0.874","-"
"1616",1326628720,"2022-04-19T22:00:00Z","1899-12-31T21:13:12Z","FO",4251,"recovery",14,27,"IMP","C29",107,230,"-","0.535","-"
"1617",1326637580,"2022-04-19T22:00:00Z","1899-12-31T21:13:21Z","FO",4252,"recovery_scraped",14,27,"IMP","C29",137,721,"-","0.810","-"
"1618",1326656460,"2022-04-19T22:00:00Z","1899-12-31T21:13:40Z","FO",4254,"recovery",14,27,"IMP","C31",232,1331,"-","0.826","-"
"1619",1326662550,"2022-04-19T22:00:00Z","1899-12-31T21:13:46Z","FO",4255,"recovery",14,27,"IMP","C31",82,294,"-","0.721","-"
"1620",1326670980,"2022-04-19T22:00:00Z","1899-12-31T21:13:54Z","FO",4256,"recovery",14,27,"IMP","C31",153,1011,"-","0.849","-"
"1621",1326675080,"2022-04-19T22:00:00Z","1899-12-31T21:13:59Z","FO",4257,"recovery",14,27,"IMP","C31",168,607,"-","0.723","-"
"1622",1326684760,"2022-04-19T22:00:00Z","1899-12-31T21:14:08Z","FO",4258,"recovery_scraped",14,27,"IMP","C31",317,1489,"-","0.787","-"
"1623",1326700820,"2022-04-19T22:00:00Z","1899-12-31T21:14:24Z","FO",4260,"recovery",14,27,"IMP","C32",407,1754,"-","0.768","-"
"1624",1326706680,"2022-04-19T22:00:00Z","1899-12-31T21:14:30Z","FO",4261,"recovery",14,27,"IMP","C32",128,549,"-","0.767","-"
"1625",1326712050,"2022-04-19T22:00:00Z","1899-12-31T21:14:36Z","FO",4262,"recovery",14,27,"IMP","C32",124,423,"-","0.707","-"
"1626",1326719860,"2022-04-19T22:00:00Z","1899-12-31T21:14:43Z","FO",4263,"recovery",14,27,"IMP","C32",149,682,"-","0.782","-"
"1627",1326729640,"2022-04-19T22:00:00Z","1899-12-31T21:14:53Z","FO",4264,"recovery_scraped",14,27,"IMP","C32",189,833,"-","0.773","-"
"1628",1326746940,"2022-04-19T22:00:00Z","1899-12-31T21:15:10Z","FO",4266,"recovery",14,27,"IMP","C34",147,998,"-","0.853","-"
"1629",1326751550,"2022-04-19T22:00:00Z","1899-12-31T21:15:15Z","FO",4267,"recovery",14,27,"IMP","C34",131,343,"-","0.618","-"
"1630",1326759060,"2022-04-19T22:00:00Z","1899-12-31T21:15:23Z","FO",4268,"recovery",14,27,"IMP","C34",174,897,"-","0.806","-"
"1631",1326765550,"2022-04-19T22:00:00Z","1899-12-31T21:15:29Z","FO",4269,"recovery",14,27,"IMP","C34",195,612,"-","0.681","-"
"1632",1326778640,"2022-04-19T22:00:00Z","1899-12-31T21:15:42Z","FO",4270,"recovery_scraped",14,27,"IMP","C34",340,1264,"-","0.731","-"
"1633",1326800580,"2022-04-19T22:00:00Z","1899-12-31T21:16:04Z","FO",4272,"recovery",14,27,"IMP","C36",286,914,"-","0.687","-"
"1634",1326805680,"2022-04-19T22:00:00Z","1899-12-31T21:16:09Z","FO",4273,"recovery",14,27,"IMP","C36",339,1480,"-","0.771","-"
"1635",1326815160,"2022-04-19T22:00:00Z","1899-12-31T21:16:19Z","FO",4274,"recovery",14,27,"IMP","C36",175,734,"-","0.762","-"
"1636",1326821880,"2022-04-19T22:00:00Z","1899-12-31T21:16:25Z","FO",4275,"recovery",14,27,"IMP","C36",313,1270,"-","0.754","-"
"1637",1326831880,"2022-04-19T22:00:00Z","1899-12-31T21:16:35Z","FO",4276,"recovery_scraped",14,27,"IMP","C36",442,1893,"-","0.767","-"
"1638",1326850420,"2022-04-19T22:00:00Z","1899-12-31T21:16:54Z","FO",4278,"recovery",14,27,"IMP","C37",271,995,"-","0.728","-"
"1639",1326861420,"2022-04-19T22:00:00Z","1899-12-31T21:17:05Z","FO",4279,"recovery",14,27,"IMP","C37",234,967,"-","0.758","-"
"1640",1326867550,"2022-04-19T22:00:00Z","1899-12-31T21:17:11Z","FO",4280,"recovery",14,27,"IMP","C37",377,1244,"-","0.697","-"
"1641",1326873120,"2022-04-19T22:00:00Z","1899-12-31T21:17:17Z","FO",4281,"recovery",14,27,"IMP","C37",335,662,"-","0.494","-"
"1642",1326885000,"2022-04-19T22:00:00Z","1899-12-31T21:17:29Z","FO",4282,"recovery_scraped",14,27,"IMP","C37",111,295,"-","0.624","-"
"1643",1326902220,"2022-04-19T22:00:00Z","1899-12-31T21:17:46Z","FO",4284,"recovery",14,27,"IMP","C41",256,1137,"-","0.775","-"
"1644",1326908920,"2022-04-19T22:00:00Z","1899-12-31T21:17:52Z","FO",4285,"recovery",14,27,"IMP","C41",335,335,"-","0.000","-"
"1645",1326913320,"2022-04-19T22:00:00Z","1899-12-31T21:17:57Z","FO",4286,"recovery",14,27,"IMP","C41",213,979,"-","0.782","-"
"1646",1326920860,"2022-04-19T22:00:00Z","1899-12-31T21:18:04Z","FO",4287,"recovery",14,27,"IMP","C41",219,659,"-","0.668","-"
"1647",1326925140,"2022-04-19T22:00:00Z","1899-12-31T21:18:09Z","FO",4288,"recovery_scraped",14,27,"IMP","C41",227,885,"-","0.744","-"
"1648",1326937980,"2022-04-19T22:00:00Z","1899-12-31T21:18:21Z","FO",4289,"recovery_scraped",14,27,"IMP","C41",148,571,"-","0.741","-"
"1649",1326954440,"2022-04-19T22:00:00Z","1899-12-31T21:18:38Z","FO",4292,"recovery",14,27,"IMP","C42",155,484,"-","0.680","-"
"1650",1326960880,"2022-04-19T22:00:00Z","1899-12-31T21:18:44Z","FO",4293,"recovery",14,27,"IMP","C42",172,353,"-","0.513","-"
"1651",1326968580,"2022-04-19T22:00:00Z","1899-12-31T21:18:52Z","FO",4294,"recovery",14,27,"IMP","C42",240,919,"-","0.739","-"
"1652",1326974420,"2022-04-19T22:00:00Z","1899-12-31T21:18:58Z","FO",4295,"recovery",14,27,"IMP","C42",194,764,"-","0.746","-"
"1653",1326990100,"2022-04-19T22:00:00Z","1899-12-31T21:19:14Z","FO",4296,"recovery_scraped",14,27,"IMP","C42",286,990,"-","0.711","-"
"1654",1327009380,"2022-04-19T22:00:00Z","1899-12-31T21:19:33Z","FO",4298,"recovery",14,27,"IMP","C44",211,1102,"-","0.809","-"
"1655",1327015320,"2022-04-19T22:00:00Z","1899-12-31T21:19:39Z","FO",4299,"recovery",14,27,"IMP","C44",120,395,"-","0.696","-"
"1656",1327023220,"2022-04-19T22:00:00Z","1899-12-31T21:19:47Z","FO",4300,"recovery",14,27,"IMP","C44",154,541,"-","0.715","-"
"1657",1327029580,"2022-04-19T22:00:00Z","1899-12-31T21:19:53Z","FO",4301,"recovery",14,27,"IMP","C44",239,526,"-","0.546","-"
"1658",1327039400,"2022-04-19T22:00:00Z","1899-12-31T21:20:03Z","FO",4302,"recovery_scraped",14,27,"IMP","C44",275,1013,"-","0.729","-"
"1659",1327054420,"2022-04-19T22:00:00Z","1899-12-31T21:20:18Z","FO",4304,"recovery",14,27,"IMP","C45",122,683,"-","0.821","-"
"1660",1327059460,"2022-04-19T22:00:00Z","1899-12-31T21:20:23Z","FO",4305,"recovery",14,27,"IMP","C45",209,555,"-","0.623","-"
"1661",1327067740,"2022-04-19T22:00:00Z","1899-12-31T21:20:31Z","FO",4306,"recovery",14,27,"IMP","C45",116,440,"-","0.736","-"
"1662",1327073200,"2022-04-19T22:00:00Z","1899-12-31T21:20:37Z","FO",4307,"recovery",14,27,"IMP","C45",249,473,"-","0.474","-"
"1663",1327085180,"2022-04-19T22:00:00Z","1899-12-31T21:20:49Z","FO",4308,"recovery_scraped",14,27,"IMP","C45",185,702,"-","0.736","-"
"1664",1327100600,"2022-04-19T22:00:00Z","1899-12-31T21:21:04Z","FO",4310,"recovery",14,27,"IMP","C46",181,695,"-","0.740","-"
"1665",1327107300,"2022-04-19T22:00:00Z","1899-12-31T21:21:11Z","FO",4311,"recovery",14,27,"IMP","C46",176,535,"-","0.671","-"
"1666",1327115120,"2022-04-19T22:00:00Z","1899-12-31T21:21:19Z","FO",4312,"recovery",14,27,"IMP","C46",138,421,"-","0.672","-"
"1667",1327121050,"2022-04-19T22:00:00Z","1899-12-31T21:21:25Z","FO",4313,"recovery",14,27,"IMP","C46",307,1282,"-","0.761","-"
"1668",1327132100,"2022-04-19T22:00:00Z","1899-12-31T21:21:36Z","FO",4314,"recovery_scraped",14,27,"IMP","C46",160,1058,"-","0.849","-"
"1669",1327156720,"2022-04-19T22:00:00Z","1899-12-31T21:22:00Z","FO",4317,"recovery",14,27,"IMP","C52",101,389,"-","0.740","-"
"1670",1327162600,"2022-04-19T22:00:00Z","1899-12-31T21:22:06Z","FO",4318,"recovery",14,27,"IMP","C52",150,465,"-","0.677","-"
"1671",1327169550,"2022-04-19T22:00:00Z","1899-12-31T21:22:13Z","FO",4319,"recovery",14,27,"IMP","C52",41,270,"-","0.848","-"
"1672",1327175880,"2022-04-19T22:00:00Z","1899-12-31T21:22:19Z","FO",4320,"recovery",14,27,"IMP","C52",92,597,"-","0.846","-"
"1673",1327185140,"2022-04-19T22:00:00Z","1899-12-31T21:22:29Z","FO",4321,"recovery_scraped",14,27,"IMP","C52",193,511,"-","0.622","-"
"1674",1327202720,"2022-04-19T22:00:00Z","1899-12-31T21:22:46Z","FO",4323,"recovery",14,27,"IMP","C53",91,481,"-","0.811","-"
"1675",1327208080,"2022-04-19T22:00:00Z","1899-12-31T21:22:52Z","FO",4324,"recovery",14,27,"IMP","C53",152,418,"-","0.636","-"
"1676",1327216920,"2022-04-19T22:00:00Z","1899-12-31T21:23:00Z","FO",4325,"recovery",14,27,"IMP","C53",193,656,"-","0.706","-"
"1677",1327222800,"2022-04-19T22:00:00Z","1899-12-31T21:23:06Z","FO",4326,"recovery",14,27,"IMP","C53",158,673,"-","0.765","-"
"1678",1327231740,"2022-04-19T22:00:00Z","1899-12-31T21:23:15Z","FO",4327,"recovery_scraped",14,27,"IMP","C53",305,897,"-","0.660","-"
"1679",1327247620,"2022-04-19T22:00:00Z","1899-12-31T21:23:31Z","FO",4329,"recovery",14,27,"IMP","C54",194,772,"-","0.749","-"
"1680",1327253240,"2022-04-19T22:00:00Z","1899-12-31T21:23:37Z","FO",4330,"recovery",14,27,"IMP","C54",306,1120,"-","0.727","-"
"1681",1327261120,"2022-04-19T22:00:00Z","1899-12-31T21:23:45Z","FO",4331,"recovery",14,27,"IMP","C54",212,565,"-","0.625","-"
